"Permit.Number","Orig","Dest"
"98697Z",18,1
"98698Q",18,1
"98699J",18,1
"98700G",18,1
"98701X",18,1
"98702P",18,1
"98703I",18,1
"98704A",18,7
"98705R",18,1
"98706K",18,1
"98707C",18,1
"98708U",18,1
"98709M",18,1
"98710E",18,1
"98711V",18,1
"98712N",18,1
"98713G",18,3
"98714X",18,1
"98715P",18,1
"98716I",18,1
"98717A",18,1
"98718R",18,1
"98719K",18,1
"98720B",18,1
"98721S",18,1
"98722L",18,1
"98723E",18,3
"98724V",18,3
"98725N",18,14
"98726G",18,1
"98727X",18,1
"98728P",18,1
"98729I",18,1
"98730Z",18,1
"98731Q",18,1
"98732J",18,6
"98733B",18,1
"98734S",18,1
"98735L",18,1
"98736E",18,1
"98737V",18,1
"98738N",18,1
"98739G",18,1
"98740W",18,1
"98741O",18,1
"98742H",18,1
"98743Z",18,1
"98744Q",18,1
"98745J",18,1
"98746B",18,1
"98747S",18,2
"98748L",18,18
"98749E",18,1
"98750U",18,1
"98751M",18,1
"98752F",18,1
"98753W",18,1
"98754O",18,1
"98755H",18,2
"98756Z",18,1
"98757Q",18,1
"98758J",18,1
"98759B",18,1
"98760R",18,1
"98761K",18,18
"98762C",18,1
"98763U",18,2
"98764M",18,1
"98765F",18,1
"98766W",18,5
"98767O",18,1
"98768H",18,1
"98769Z",18,1
"98770P",18,1
"98771I",18,1
"98772A",18,1
"98773R",18,6
"98774K",18,18
"98775C",18,1
"98776U",18,3
"98777M",18,1
"98778F",18,1
"98779W",18,1
"98780N",18,1
"98781G",18,1
"98782X",18,1
"98783P",18,1
"98784I",18,1
"98785A",18,1
"98786R",18,3
"98787K",18,1
"98788C",18,1
"98789U",18,1
"98790L",18,1
"98791E",18,1
"98792V",18,1
"98793N",18,7
"98794G",18,1
"98795X",18,1
"98796P",18,1
"98797I",18,1
"98798A",18,18
"98799R",18,18
"98800O",18,1
"98801H",18,1
"98802Z",18,1
"98803Q",18,18
"98804J",18,1
"98805B",18,1
"98806S",18,18
"98807L",18,1
"98808E",18,1
"98809V",18,1
"98810M",18,1
"98811F",18,1
"98812W",18,1
"98813O",18,1
"98814H",18,1
"98815Z",18,1
"98816Q",18,1
"98817J",18,6
"98818B",18,3
"98819S",18,1
"98820K",18,1
"98821C",18,1
"98822U",18,1
"98823M",18,2
"98824F",18,1
"98825W",18,1
"98826O",18,18
"98827H",18,1
"98828Z",18,1
"98829Q",18,1
"98830I",18,1
"98831A",18,1
"98832R",18,1
"98833K",18,18
"98834C",18,1
"98835U",18,1
"98836M",18,1
"98837F",18,6
"98838W",18,1
"98839O",18,1
"98840G",18,1
"98841X",18,1
"98842P",18,1
"98843I",18,1
"98844A",18,1
"98845R",18,1
"98846K",18,2
"98847C",18,1
"98848U",18,1
"98849M",18,6
"98850E",18,1
"98852N",18,1
"98853G",18,1
"98854X",18,1
"98855P",18,1
"98856I",18,18
"98857A",18,1
"98858R",18,8
"98859K",18,1
"98860B",18,1
"98861S",18,1
"98862L",18,14
"98863E",18,1
"98864V",18,1
"98865N",18,7
"98866G",18,1
"98867X",18,1
"98868P",18,1
"98869I",18,1
"98870Z",18,1
"98871Q",18,6
"98872J",18,1
"98873B",18,1
"98874S",18,1
"98875L",18,1
"98876E",18,3
"98877V",18,8
"98878N",18,1
"98879G",18,1
"98880W",18,1
"98881O",18,1
"98882H",18,1
"98883Z",18,1
"98884Q",18,6
"98885J",18,1
"98886B",18,1
"98887S",18,1
"98888L",18,1
"98889E",18,1
"98890U",18,1
"98891M",18,1
"98892F",18,1
"98893W",18,1
"98894O",18,1
"98895H",18,1
"98896Z",18,1
"98897Q",18,1
"98898J",18,1
"98899B",18,1
"98900X",18,1
"98901P",18,1
"98902I",18,1
"98903A",18,1
"98904R",18,1
"98905K",18,1
"98906C",18,1
"98907U",18,1
"98908M",18,1
"98909F",18,1
"98910V",18,1
"98911N",18,1
"98912G",18,1
"98913X",18,1
"98914P",18,1
"98915I",18,18
"98916A",18,1
"98917R",18,1
"98918K",18,2
"98919C",18,1
"98920S",18,6
"98921L",18,1
"98922E",18,1
"98923V",18,3
"98924N",18,18
"98925G",18,1
"98926X",18,18
"98927P",18,18
"98928I",18,1
"98929A",18,2
"98930Q",18,1
"98931J",18,2
"98932B",18,1
"98933S",18,1
"98934L",18,1
"98935E",18,18
"98936V",18,1
"98937N",18,18
"98938G",18,16
"98939X",18,1
"98940O",18,1
"98941H",18,1
"98942Z",18,1
"98943Q",18,2
"98944J",18,1
"98945B",18,1
"98946S",18,18
"98947L",18,1
"98948E",18,1
"98949V",18,2
"98950M",18,18
"98951F",18,2
"98952W",18,2
"98953O",18,1
"98954H",18,1
"98955Z",18,1
"98956Q",18,14
"98957J",18,1
"98958B",18,2
"98959S",18,1
"98960K",18,2
"98961C",18,1
"98962U",18,1
"98963M",18,1
"98964F",18,1
"98965W",18,2
"98966O",18,1
"98967H",18,18
"98968Z",18,1
"98969Q",18,1
"98970I",18,1
"98971A",18,1
"98972R",18,1
"98973K",18,1
"98974C",18,18
"98975U",18,2
"98976M",18,1
"98977F",18,1
"98978W",18,18
"98979O",18,1
"98980G",18,1
"98981X",18,1
"98982P",18,1
"98983I",18,2
"98984A",18,1
"98985R",18,1
"98986K",18,18
"98987C",18,2
"98988U",18,1
"98989M",18,1
"98990E",18,18
"98991V",18,2
"98992N",18,1
"98993G",18,18
"98994X",18,18
"98995P",18,1
"98996I",18,1
"98997A",18,1
"98998R",18,1
"98999K",18,1
"99000S",18,1
"99001L",18,18
"99002E",18,2
"99003V",18,1
"99004N",18,1
"99005G",18,1
"99006X",18,1
"99007P",18,1
"99008I",18,2
"99009A",18,1
"99010Q",18,1
"99011J",18,2
"99012B",18,18
"99013S",18,1
"99014L",18,1
"99015E",18,18
"99016V",18,18
"99017N",18,18
"99018G",18,1
"99019X",18,1
"99020O",18,1
"99021H",18,1
"99022Z",18,1
"99023Q",18,1
"99024J",18,1
"99025B",18,2
"99026S",18,2
"99027L",18,1
"99028E",18,1
"99029V",18,1
"99030M",18,1
"99031F",18,1
"99032W",18,1
"99033O",18,1
"99034H",18,1
"99035Z",18,1
"99036Q",18,1
"99037J",18,1
"99038B",18,1
"99039S",18,1
"99040K",18,1
"99041C",18,1
"99042U",18,1
"99043M",18,2
"99044F",18,1
"99045W",18,1
"99046O",18,1
"99047H",18,2
"99048Z",18,1
"99049Q",18,1
"99050I",18,1
"99051A",18,1
"99052R",18,1
"99053K",18,1
"99054C",18,2
"99055U",18,1
"99056M",18,2
"99057F",18,1
"99058W",18,1
"99059O",18,1
"99060G",18,1
"99061X",18,1
"99062P",18,1
"99063I",18,1
"99064A",18,1
"99065R",18,1
"99066K",18,1
"99067C",18,1
"99068U",18,1
"99069M",18,2
"99070E",18,1
"99071V",18,1
"99072N",18,1
"99073G",18,1
"99074X",18,18
"99075P",18,1
"99076I",18,18
"99077A",18,18
"99078R",18,1
"99079K",18,1
"99080B",18,18
"99081S",18,1
"99082L",18,1
"99083E",18,1
"99084V",18,1
"99085N",18,1
"99086G",18,18
"99087X",18,1
"99088P",18,1
"99089I",18,2
"99090Z",18,18
"99091Q",18,1
"99092J",18,1
"99093B",18,1
"99094S",18,1
"99095L",18,2
"99096E",18,2
"99097V",18,3
"99098N",18,1
"99099G",18,2
"99100C",18,1
"99101U",18,2
"99102M",18,1
"99103F",18,1
"99104W",18,1
"99105O",18,1
"99106H",18,2
"99107Z",18,1
"99108Q",18,18
"99109J",18,1
"99110A",18,3
"99111R",18,1
"99112K",18,1
"99113C",18,14
"99114U",18,2
"99115M",18,1
"99116F",18,1
"99117W",18,1
"99118O",18,1
"99119H",18,1
"99120X",18,2
"99121P",18,1
"99122I",18,1
"99123A",18,1
"99124R",18,1
"99125K",18,1
"99126C",18,1
"99127U",18,1
"99128M",18,18
"99129F",18,1
"99130V",18,1
"99131N",18,1
"99132G",18,1
"99133X",18,2
"99134P",18,1
"99135I",18,1
"99136A",18,1
"99137R",18,2
"99138K",18,1
"99139C",18,1
"99140S",18,18
"99141L",18,18
"99142E",18,18
"99143V",18,1
"99144N",18,1
"99145G",18,2
"99146X",18,1
"99147P",18,1
"99148I",18,1
"99149A",18,1
"99150Q",18,1
"99151J",18,18
"99152B",18,14
"99153S",18,1
"99154L",18,1
"99155E",18,1
"99156V",18,1
"99157N",18,1
"99158G",18,18
"99159X",18,1
"99160O",18,1
"99161H",18,1
"99162Z",18,1
"99163Q",18,1
"99164J",18,8
"99165B",18,18
"99166S",18,1
"99167L",18,1
"99168E",18,1
"99169V",18,8
"99170M",18,1
"99171F",18,1
"99172W",18,1
"99173O",18,1
"99174H",18,5
"99175Z",18,1
"99176Q",18,1
"99177J",18,1
"99178B",18,1
"99179S",18,1
"99180K",18,1
"99181C",18,1
"99182U",18,1
"99183M",18,1
"99184F",18,1
"99185W",18,1
"99186O",18,8
"99187H",18,1
"99188Z",18,18
"99189Q",18,1
"99190I",18,1
"99191A",18,1
"99192R",18,18
"99193K",18,1
"99194C",18,1
"99195U",18,1
"99196M",18,8
"99197F",18,1
"99198W",18,1
"99199O",18,1
"99200L",18,1
"99201E",18,18
"99202V",18,6
"99203N",18,1
"99204G",18,1
"99205X",18,1
"99206P",18,1
"99207I",18,8
"99208A",18,1
"99209R",18,1
"99210J",18,1
"99211B",18,1
"99212S",18,1
"99213L",18,2
"99214E",18,18
"99215V",18,1
"99216N",18,3
"99217G",18,1
"99218X",18,1
"99219P",18,1
"99220H",18,18
"99221Z",18,1
"99222Q",18,1
"99223J",18,1
"99224B",18,18
"99225S",18,2
"99226L",18,1
"99227E",18,1
"99228V",18,8
"99229N",18,1
"99230F",18,1
"99231W",18,1
"99232O",18,18
"99233H",18,1
"99234Z",18,1
"99235Q",18,1
"99236J",18,1
"99237B",18,18
"99238S",18,17
"99239L",18,1
"99240C",18,1
"99241U",18,1
"99242M",18,1
"99243F",18,1
"99244W",18,1
"99245O",18,1
"99246H",18,1
"99247Z",18,1
"99248Q",18,1
"99249J",18,8
"99250A",18,1
"99251R",18,6
"99252K",18,1
"99253C",18,1
"99254U",18,1
"99255M",18,1
"99256F",18,1
"99257W",18,1
"99258O",18,18
"99259H",18,1
"99260X",18,1
"99261P",18,1
"99262I",18,1
"99263A",18,1
"99264R",18,18
"99265K",18,18
"99266C",18,1
"99267U",18,1
"99268M",18,1
"99269F",18,1
"99270V",18,1
"99271N",18,18
"99272G",18,18
"99273X",18,6
"99274P",18,1
"99275I",18,14
"99276A",18,1
"99277R",18,1
"99278K",18,8
"99279C",18,1
"99280S",18,1
"99281L",18,1
"99282E",18,1
"99283V",18,18
"99284N",18,1
"99285G",18,1
"99286X",18,1
"99287P",18,18
"99288I",18,1
"99289A",18,18
"99290Q",18,1
"99291J",18,18
"99292B",18,1
"99293S",18,1
"99294L",18,1
"99295E",18,1
"99296V",18,1
"99297N",18,1
"99298G",18,1
"99299X",18,18
"99300U",18,1
"99301M",18,1
"99302F",18,1
"99303W",18,1
"99304O",18,18
"99305H",18,1
"99306Z",18,1
"99307Q",18,1
"99308J",18,18
"99309B",18,1
"99310R",18,1
"99311K",18,1
"99312C",18,1
"99313U",18,1
"99314M",18,1
"99315F",18,1
"99316W",18,1
"99317O",18,1
"99318H",18,1
"99319Z",18,1
"99320P",18,1
"99321I",18,1
"99322A",18,1
"99323R",18,18
"99324K",18,1
"99325C",18,1
"99326U",18,1
"99327M",18,1
"99328F",18,1
"99329W",18,1
"99330N",18,2
"99331G",18,1
"99332X",18,1
"99333P",18,1
"99334I",18,1
"99335A",18,1
"99336R",18,1
"99337K",18,1
"99338C",18,1
"99339U",18,18
"99340L",18,1
"99341E",18,1
"99342V",18,18
"99343N",18,1
"99344G",18,1
"99345X",18,1
"99346P",18,1
"99347I",18,1
"99348A",18,1
"99349R",18,1
"99350J",18,1
"99351B",18,1
"99352S",18,3
"99353L",18,6
"99354E",18,18
"99355V",18,1
"99356N",18,1
"99357G",18,1
"99358X",18,1
"99359P",18,18
"99360H",18,1
"99361Z",18,1
"99362Q",18,1
"99363J",18,18
"99364B",18,1
"99365S",18,1
"99366L",18,1
"99367E",18,3
"99368V",18,18
"99369N",18,1
"99370F",18,1
"99371W",18,1
"99372O",18,2
"99373H",18,18
"99374Z",18,1
"99375Q",18,1
"99376J",18,1
"99377B",18,1
"99378S",18,1
"99379L",18,1
"99380C",18,1
"99381U",18,1
"99382M",18,1
"99383F",18,18
"99384W",18,18
"99385O",18,1
"99386H",18,1
"99387Z",18,1
"99388Q",18,1
"99389J",18,18
"99390A",18,1
"99391R",18,1
"99392K",18,1
"99393C",18,2
"99394U",18,18
"99395M",18,1
"99396F",18,18
"99397W",18,1
"99398O",18,1
"99399H",18,1
"99400E",18,1
"99401V",18,18
"99402N",18,1
"99403G",18,2
"99404X",18,2
"99405P",18,2
"99406I",18,1
"99407A",18,1
"99408R",18,1
"99409K",18,1
"99410B",18,1
"99411S",18,1
"99412L",18,18
"99413E",18,1
"99414V",18,1
"99415N",18,1
"99416G",18,1
"99417X",18,18
"99418P",18,1
"99419I",18,1
"99420Z",18,1
"99421Q",18,1
"99422J",18,1
"99423B",18,1
"99424S",18,1
"99425L",18,1
"99426E",18,18
"99427V",18,1
"99428N",18,1
"99429G",18,1
"99430W",18,1
"99431O",18,18
"99432H",18,1
"99433Z",18,1
"99434Q",18,1
"99435J",18,1
"99436B",18,1
"99437S",18,1
"99438L",18,1
"99439E",18,1
"99440U",18,1
"99441M",18,1
"99442F",18,18
"99443W",18,1
"99444O",18,1
"99445H",18,1
"99446Z",18,1
"99447Q",18,2
"99448J",18,1
"99449B",18,1
"99450R",18,1
"99451K",18,1
"99452C",18,1
"99453U",18,1
"99454M",18,18
"99455F",18,18
"99456W",18,1
"99457O",18,1
"99458H",18,1
"99459Z",18,1
"99460P",18,1
"99461I",18,1
"99462A",18,1
"99463R",18,1
"99464K",18,1
"99465C",18,1
"99466U",18,1
"99467M",18,1
"99468F",18,1
"99469W",18,1
"99470N",18,1
"99471G",18,1
"99472X",18,1
"99473P",18,18
"99474I",18,1
"99475A",18,18
"99476R",18,1
"99477K",18,1
"99478C",18,1
"99479U",18,1
"99480L",18,18
"99481E",18,1
"99482V",18,1
"99483N",18,1
"99484G",18,1
"99485X",18,1
"99486P",18,1
"99487I",18,1
"99488A",18,1
"99489R",18,1
"99490J",18,1
"99491B",18,18
"99492S",18,1
"99493L",18,1
"99494E",18,1
"99495V",18,1
"99496N",18,18
"99497G",18,1
"99498X",18,1
"99499P",18,1
"99500M",18,1
"99501F",18,1
"99502W",18,1
"99503O",18,2
"99504H",18,1
"99505Z",18,1
"99506Q",18,1
"99507J",18,1
"99508B",18,1
"99509S",18,1
"99510K",18,1
"99511C",18,1
"99512U",18,1
"99513M",18,1
"99514F",18,1
"99515W",18,1
"99516O",18,1
"99517H",18,1
"99518Z",18,1
"99519Q",18,1
"99520I",18,1
"99521A",18,1
"99522R",18,1
"99523K",18,1
"99524C",18,1
"99525U",18,1
"99526M",18,1
"99527F",18,1
"99528W",18,1
"99529O",18,1
"99530G",18,1
"99531X",18,1
"99532P",18,1
"99533I",18,1
"99534A",18,1
"99535R",18,1
"99536K",18,1
"99537C",18,1
"99538U",18,1
"99539M",18,1
"99540E",18,1
"99541V",18,1
"99542N",18,1
"99543G",18,1
"99544X",18,18
"99545P",18,1
"99546I",18,1
"99547A",18,1
"99548R",18,1
"99549K",18,18
"99550B",18,1
"99551S",18,1
"99552L",18,1
"99553E",18,1
"99554V",18,1
"99555N",18,1
"99556G",18,1
"99557X",18,1
"99558P",18,1
"99559I",18,1
"99560Z",18,1
"99561Q",18,1
"99562J",18,18
"99563B",18,1
"99564S",18,1
"99565L",18,1
"99566E",18,1
"99567V",18,1
"99568N",18,1
"99569G",18,1
"99570W",18,1
"99571O",18,1
"99572H",18,1
"99573Z",18,1
"99574Q",18,1
"99575J",18,1
"99576B",18,1
"99577S",18,1
"99578L",18,1
"99579E",18,1
"99580U",18,1
"99581M",18,18
"99582F",18,1
"99583W",18,1
"99584O",18,1
"99585H",18,1
"99586Z",18,1
"99587Q",18,1
"99588J",18,14
"99589B",18,1
"99590R",18,1
"99591K",18,1
"99592C",18,1
"99593U",18,1
"99594M",18,1
"99595F",18,1
"99596W",18,1
"99597O",18,1
"99598H",18,1
"99599Z",18,1
"99600V",18,1
"99601N",18,1
"99602G",18,1
"99603X",18,1
"99604P",18,1
"99605I",18,1
"99606A",18,1
"99607R",18,1
"99608K",18,1
"99609C",18,1
"99610S",18,1
"99611L",18,1
"99612E",18,1
"99613V",18,1
"99614N",18,1
"99615G",18,1
"99616X",18,1
"99617P",18,1
"99618I",18,1
"99619A",18,1
"99620Q",18,1
"99621J",18,1
"99622B",18,1
"99623S",18,1
"99624L",18,1
"99625E",18,1
"99626V",18,1
"99627N",18,18
"99628G",18,1
"99629X",18,1
"99630O",18,1
"99631H",18,1
"99632Z",18,1
"99633Q",18,18
"99634J",18,1
"99635B",18,1
"99636S",18,1
"99637L",18,1
"99638E",18,1
"99639V",18,1
"99640M",18,1
"99641F",18,1
"99642W",18,1
"99643O",18,1
"99644H",18,1
"99645Z",18,18
"99646Q",18,1
"99647J",18,1
"99648B",18,1
"99649S",18,1
"99650K",18,1
"99651C",18,1
"99652U",18,1
"99653M",18,1
"99654F",18,1
"99655W",18,1
"99656O",18,5
"99657H",18,1
"99658Z",18,2
"99659Q",18,18
"99660I",18,1
"99661A",18,1
"99662R",18,1
"99663K",18,1
"99664C",18,1
"99665U",18,1
"99666M",18,1
"99667F",18,1
"99668W",18,1
"99669O",18,1
"99670G",18,1
"99671X",18,1
"99672P",18,1
"99673I",18,1
"99674A",18,1
"99675R",18,1
"99676K",18,1
"99677C",18,1
"99678U",18,1
"99679M",18,1
"99680E",18,1
"99681V",18,1
"99682N",18,18
"99683G",18,1
"99684X",18,1
"99685P",18,1
"99686I",18,1
"99687A",18,1
"99688R",18,1
"99689K",18,1
"99690B",18,1
"99691S",18,1
"99692L",18,1
"99693E",18,1
"99694V",18,1
"99695N",18,1
"99696G",18,1
"99697X",18,1
"99698P",18,1
"99699I",18,1
"99700F",18,1
"99701W",18,3
"99702O",18,1
"99703H",18,1
"99704Z",18,1
"99705Q",18,1
"99706J",18,1
"99707B",18,1
"99708S",18,1
"99709L",18,1
"99710C",18,1
"99711U",18,1
"99712M",18,18
"99713F",18,1
"99714W",18,1
"99715O",18,1
"99716H",18,1
"99717Z",18,1
"99718Q",18,1
"99719J",18,1
"99720A",18,1
"99721R",18,1
"99722K",18,1
"99723C",18,1
"99724U",18,1
"99725M",18,1
"99726F",18,18
"99727W",18,1
"99728O",18,1
"99729H",18,1
"99730X",18,1
"99731P",18,1
"99732I",18,1
"99733A",18,1
"99734R",18,1
"99735K",18,18
"99736C",18,1
"99737U",18,1
"99738M",18,1
"99739F",18,1
"99740V",18,1
"99741N",18,1
"99742G",18,1
"99743X",18,1
"99744P",18,1
"99745I",18,1
"99746A",18,1
"99747R",18,1
"99748K",18,1
"99749C",18,1
"99750S",18,1
"99751L",18,1
"99752E",18,1
"99753V",18,1
"99754N",18,1
"99755G",18,1
"99756X",18,1
"99757P",18,3
"99758I",18,1
"99759A",18,1
"99760Q",18,6
"99761J",18,1
"99762B",18,1
"99763S",18,1
"99764L",18,1
"99765E",18,18
"99766V",18,1
"99767N",18,1
"99768G",18,1
"99769X",18,1
"99770O",18,1
"99771H",18,1
"99772Z",18,1
"99773Q",18,1
"99774J",18,1
"99775B",18,18
"99776S",18,1
"99777L",18,1
"99778E",18,1
"99779V",18,1
"99780M",18,1
"99781F",18,1
"99782W",18,1
"99783O",18,1
"99784H",18,1
"99785Z",18,1
"99786Q",18,18
"99787J",18,1
"99788B",18,1
"99789S",18,1
"99790K",18,1
"99791C",18,1
"99792U",18,1
"99793M",18,1
"99794F",18,1
"99795W",18,1
"99796O",18,1
"99797H",18,1
"99798Z",18,1
"99799Q",18,1
"99800N",18,1
"99801G",18,1
"99802X",18,1
"99803P",18,1
"99804I",18,1
"99805A",18,1
"99806R",18,1
"99807K",18,1
"99808C",18,1
"99809U",18,1
"99810L",18,1
"99811E",18,14
"99812V",18,1
"99813N",18,1
"99814G",18,1
"99815X",18,3
"99816P",18,1
"99817I",18,1
"99818A",18,1
"99819R",18,1
"99820J",18,1
"99821B",18,2
"99822S",18,1
"99823L",18,18
"99824E",18,1
"99825V",18,1
"99826N",18,1
"99827G",18,1
"99828X",18,1
"99829P",18,18
"99830H",18,1
"99831Z",18,1
"99832Q",18,1
"99833J",18,1
"99834B",18,1
"99835S",18,1
"99836L",18,1
"99837E",18,1
"99838V",18,1
"99839N",18,1
"99840F",18,1
"99841W",18,1
"99842O",18,1
"99843H",18,1
"99844Z",18,1
"99845Q",18,1
"99846J",18,1
"99847B",18,1
"99848S",18,1
"99849L",18,1
"99850C",18,1
"99851U",18,18
"99852M",18,1
"99853F",18,1
"99854W",18,1
"99855O",18,1
"99856H",18,1
"99857Z",18,1
"99858Q",18,1
"99859J",18,1
"99860A",18,1
"99861R",18,18
"99862K",18,4
"99863C",18,1
"99864U",18,1
"99865M",18,18
"99866F",18,1
"99867W",18,1
"99868O",18,1
"99869H",18,1
"99870X",18,1
"99871P",18,1
"99872I",18,1
"99873A",18,1
"99874R",18,1
"99875K",18,1
"99876C",18,1
"99877U",18,1
"99878M",18,1
"99879F",18,3
"99880V",18,1
"99881N",18,1
"99882G",18,1
"99883X",18,1
"99884P",18,1
"99885I",18,1
"99886A",18,1
"99887R",18,1
"99888K",18,1
"99889C",18,1
"99890S",18,1
"99891L",18,1
"99892E",18,1
"99893V",18,1
"99894N",18,1
"99895G",18,1
"99896X",18,1
"99897P",18,1
"99898I",18,1
"99899A",18,1
"99900W",18,1
"99901O",18,1
"99902H",18,1
"99903Z",18,18
"99904Q",18,18
"99905J",18,18
"99906B",18,1
"99907S",18,1
"99908L",18,1
"99909E",18,1
"99910U",18,1
"99911M",18,1
"99912F",18,1
"99913W",18,1
"99914O",18,1
"99915H",18,1
"99916Z",18,1
"99917Q",18,1
"99918J",18,1
"99919B",18,18
"99920R",18,1
"99921K",18,1
"99922C",18,18
"99923U",18,1
"99924M",18,1
"99925F",18,1
"99926W",18,1
"99927O",18,1
"99928H",18,18
"99929Z",18,1
"99930P",18,1
"99931I",18,1
"99932A",18,1
"99933R",18,1
"99934K",18,1
"99935C",18,1
"99936U",18,1
"99937M",18,1
"99938F",18,1
"99939W",18,1
"99940N",18,1
"99941G",18,1
"99942X",18,1
"99943P",18,1
"99944I",18,1
"99945A",18,1
"99946R",18,1
"99947K",18,1
"99948C",18,1
"99949U",18,1
"99950L",18,1
"99951E",18,1
"99952V",18,1
"99953N",18,1
"99954G",18,1
"99955X",18,1
"99956P",18,1
"99957I",18,1
"99958A",18,18
"99959R",18,1
"99960J",18,18
"99961B",18,1
"99962S",18,1
"99963L",18,1
"99964E",18,1
"99965V",18,1
"99966N",18,1
"99967G",18,1
"99968X",18,1
"99969P",18,1
"99970H",18,1
"99971Z",18,3
"99972Q",18,18
"99973J",18,1
"99974B",18,18
"99975S",18,18
"99976L",18,18
"99977E",18,18
"99978V",18,18
"99979N",18,18
"99980F",18,18
"99981W",18,18
"99982O",18,18
"99983H",18,18
"99984Z",18,18
"99985Q",18,18
"99986J",18,18
"99987B",18,18
"99988S",18,18
"99989L",18,18
"99990C",18,18
"99991U",18,18
"99992M",18,18
"99993F",18,18
"99994W",18,18
"99995O",18,18
"99996H",18,18
"99997Z",18,18
"99998Q",18,18
"99999J",18,18
"18",18,18
